,id,from,to,date,upcoming,season,marketValue,fee
0,711969,1132,273,"Jun 30, 2024",True,23/24,€10.00m,End of loan
1,711969,273,1132,"Feb 1, 2024",False,23/24,€10.00m,loan transfer
2,711969,8154,273,"Jul 1, 2021",False,21/22,€500k,
3,711969,595,8154,"Jun 30, 2021",False,20/21,€500k,End of loan
4,711969,8154,595,"Jan 31, 2021",False,20/21,,loan transfer
5,711969,7874,8154,"Jul 1, 2019",False,19/20,,
0,711980,8154,273,"Jul 1, 2022",False,22/23,,
1,711980,7874,8154,"Jul 1, 2020",False,20/21,,
0,931172,7874,8154,"Jul 1, 2022",False,22/23,,
1,931172,99634,7874,"Jul 1, 2020",False,20/21,,
0,285323,60,273,"Aug 17, 2021",False,21/22,€15.00m,€14.00m
1,285323,1420,60,"Sep 17, 2020",False,20/21,€7.00m,€10.00m
2,285323,3161,1420,"Jul 1, 2016",False,16/17,€800k,€500k
3,285323,18008,3161,"Jul 1, 2014",False,14/15,,
0,711999,273,631,"Aug 1, 2023",False,23/24,€9.00m,€27.00m
1,711999,8154,273,"Jul 1, 2021",False,21/22,€300k,
2,711999,7874,8154,"Jul 1, 2020",False,20/21,,
3,711999,99634,7874,"Jan 1, 2020",False,19/20,,
0,620321,273,1301,"Aug 11, 2023",False,23/24,€350k,?
1,620321,26871,273,"Jun 30, 2023",False,22/23,€350k,End of loan
2,620321,273,26871,"Jan 30, 2023",False,22/23,€250k,loan transfer
3,620321,8154,273,"Jul 1, 2022",False,22/23,€250k,
4,620321,7874,8154,"Jul 1, 2020",False,20/21,,
0,266359,826,273,"Jul 1, 2017",False,17/18,€1.75m,€3.50m
1,266359,8152,826,"Jul 1, 2013",False,13/14,,
2,266359,10824,8152,"Jul 1, 2012",False,12/13,,
0,202278,273,152,"Sep 6, 2023",False,23/24,€6.00m,free transfer
1,202278,1420,273,"Jul 9, 2019",False,19/20,€8.00m,€9.00m
2,202278,1175,1420,"Jul 1, 2016",False,16/17,€300k,€300k
3,202278,12761,1175,"Jul 1, 2013",False,13/14,,
0,290256,273,515,"Aug 9, 2023",False,23/24,€6.00m,
1,290256,515,273,"Sep 21, 2022",False,22/23,€9.00m,
2,290256,1082,515,"Jul 1, 2022",False,22/23,€9.00m,
3,290256,2969,1082,"Jun 30, 2018",False,17/18,€5.50m,End of loan
4,290256,1082,2969,"Aug 31, 2017",False,17/18,€1.25m,loan transfer
5,290256,1075,1082,"Jul 1, 2017",False,17/18,€1.25m,€5.00m
6,290256,1082,1075,"Jun 30, 2017",False,16/17,€1.25m,End of loan
7,290256,1075,1082,"Jan 31, 2017",False,16/17,€300k,"Loan fee:<br /><i class=""normaler-text"">€200k</i>"
8,290256,10789,1075,"Oct 20, 2016",False,16/17,€300k,
9,290256,10140,10789,"Jul 1, 2016",False,16/17,€200k,free transfer
10,290256,10789,10140,"Jul 1, 2014",False,14/15,€250k,?
11,290256,15565,10789,"Jul 1, 2013",False,13/14,,free transfer
12,290256,10200,15565,"Jul 1, 2012",False,12/13,,free transfer
13,290256,58459,10200,"Jul 1, 2011",False,11/12,,free transfer
14,290256,58460,58459,"Jul 1, 2009",False,09/10,,
15,290256,55166,58460,"Jul 1, 2007",False,07/08,,free transfer
0,387106,273,82,"Aug 16, 2023",False,23/24,€20.00m,€25.00m
1,387106,419,273,"Aug 26, 2021",False,21/22,€13.00m,€12.00m
2,387106,11194,419,"Jul 1, 2018",False,18/19,€2.50m,€2.50m
3,387106,26029,11194,"Jul 1, 2016",False,16/17,,
4,387106,36350,26029,"Jul 1, 2015",False,15/16,,
5,387106,11405,36350,"Jul 1, 2013",False,13/14,,?
6,387106,77481,11405,"Feb 3, 2012",False,11/12,,?
7,387106,36341,77481,"Aug 13, 2010",False,10/11,,?
0,914562,7874,273,"Jul 1, 2022",False,22/23,€400k,
1,914562,99634,7874,"Jul 1, 2021",False,21/22,,
0,418659,417,273,"Sep 1, 2022",False,22/23,€42.00m,€28.00m
1,418659,1041,417,"Jul 1, 2020",False,20/21,€4.00m,€7.00m
2,418659,12764,1041,"Jul 1, 2017",False,17/18,,
3,418659,7813,12764,"Jul 1, 2016",False,16/17,,
4,418659,69570,7813,"Jul 1, 2015",False,15/16,,
0,442891,1041,273,"Jul 6, 2020",False,20/21,€10.50m,€12.00m
1,442891,667,1041,"Jun 30, 2018",False,17/18,€9.00m,End of loan
2,442891,1041,667,"Jan 27, 2018",False,17/18,€12.00m,loan transfer
3,442891,1082,1041,"Jan 26, 2018",False,17/18,€12.00m,€11.00m
4,442891,667,1082,"Jan 25, 2018",False,17/18,€12.00m,End of loan
5,442891,1082,667,"Aug 18, 2017",False,17/18,€400k,loan transfer
6,442891,7875,1082,"Jul 1, 2016",False,15/16,,
0,486049,273,281,"Aug 24, 2023",False,23/24,€28.00m,€60.00m
1,486049,58,273,"Oct 5, 2020",False,20/21,€9.00m,€26.00m
2,486049,30857,58,"Jul 1, 2019",False,19/20,€2.00m,
3,486049,49390,30857,"Jul 1, 2018",False,18/19,,
4,486049,25005,49390,"Jul 1, 2017",False,17/18,,
5,486049,68212,25005,"Jul 1, 2012",False,12/13,,?
0,746695,273,180,"Jan 31, 2023",False,22/23,€18.00m,€25.00m
1,746695,2778,273,"Jul 16, 2021",False,21/22,€9.00m,€17.00m
2,746695,40902,2778,"Feb 15, 2020",False,19/20,,free transfer
0,928323,157,273,"Jan 31, 2023",False,22/23,€800k,€6.50m
1,928323,43562,157,"Jul 1, 2022",False,22/23,,
2,928323,515,43562,"Jul 1, 2021",False,21/22,,
0,585959,583,273,"Aug 11, 2022",False,22/23,€18.00m,€20.00m
1,585959,826,583,"Jun 30, 2022",False,21/22,€18.00m,End of loan
2,585959,583,826,"Aug 31, 2021",False,21/22,€10.00m,loan transfer
3,585959,826,583,"Jun 30, 2021",False,20/21,€10.00m,End of loan
4,585959,583,826,"Oct 5, 2020",False,20/21,€1.00m,loan transfer
5,585959,6326,583,"Jul 1, 2020",False,20/21,,
6,585959,54295,6326,"Jul 1, 2018",False,18/19,,
7,585959,82891,54295,"Jul 1, 2017",False,17/18,,
0,181378,273,417,"Sep 1, 2022",False,22/23,€18.00m,€15.00m
1,181378,969,273,"Aug 31, 2021",False,21/22,€15.00m,€15.00m
2,181378,40,969,"Aug 16, 2018",False,18/19,€4.00m,€3.00m
3,181378,3524,40,"Jun 30, 2016",False,15/16,€600k,End of loan
4,181378,40,3524,"Jan 8, 2016",False,15/16,€500k,loan transfer
5,181378,3911,40,"Jun 30, 2015",False,14/15,€500k,End of loan
6,181378,40,3911,"Jul 18, 2014",False,14/15,,loan transfer
7,181378,10872,40,"Jul 1, 2014",False,14/15,,
8,181378,1154,10872,"Jun 30, 2014",False,13/14,,End of loan
9,181378,10872,1154,"Aug 19, 2013",False,13/14,,loan transfer
10,181378,10873,10872,"Jul 1, 2011",False,11/12,,
0,270541,273,79,"Jul 1, 2023",False,23/24,€14.00m,€9.00m
1,270541,79,273,"Jun 30, 2023",False,22/23,€14.00m,End of loan
2,270541,273,79,"Sep 1, 2022",False,22/23,€10.00m,loan transfer
3,270541,1416,273,"Aug 27, 2020",False,20/21,€8.00m,€15.00m
4,270541,3,1416,"Jul 1, 2019",False,19/20,€3.50m,€6.00m
5,270541,1416,3,"Jun 30, 2019",False,18/19,€3.50m,End of loan
6,270541,3,1416,"Jan 31, 2019",False,18/19,€2.00m,loan transfer
7,270541,1082,3,"Jul 20, 2016",False,16/17,€2.00m,€3.80m
8,270541,290,1082,"Jun 30, 2016",False,15/16,€800k,End of loan
9,270541,1082,290,"Jan 20, 2016",False,15/16,€500k,loan transfer
10,270541,1080,1082,"Jul 2, 2015",False,15/16,€400k,€500k
11,270541,24218,1080,"Jul 1, 2014",False,14/15,,
12,270541,16046,24218,"Jul 1, 2013",False,13/14,,
0,315110,40039,7732,"Jan 30, 2024",False,23/24,€4.50m,?
1,315110,1041,40039,"Aug 24, 2023",False,23/24,€8.00m,€1.50m
2,315110,273,1041,"Jun 30, 2023",False,22/23,€8.00m,End of loan
3,315110,1041,273,"Jan 26, 2023",False,22/23,€12.00m,"Loan fee:<br /><i class=""normaler-text"">€1.50m</i>"
4,315110,1050,1041,"Jul 1, 2020",False,20/21,€14.00m,€11.50m
5,315110,1041,1050,"Jun 30, 2020",False,19/20,€14.00m,End of loan
6,315110,1050,1041,"Jan 20, 2020",False,19/20,€17.50m,"Loan fee:<br /><i class=""normaler-text"">€4.00m</i>"
7,315110,1420,1050,"Jul 1, 2018",False,18/19,€18.00m,€18.00m
8,315110,750,1420,"Jul 1, 2016",False,16/17,€1.25m,€1.00m
9,315110,10004,750,"Jul 1, 2014",False,14/15,,€400k
10,315110,38673,10004,"Apr 20, 2011",False,10/11,,
11,315110,20290,38673,"Jul 1, 2010",False,10/11,,
0,195778,79,27,"Jun 30, 2024",True,23/24,€10.00m,End of loan
1,195778,27,79,"Jul 25, 2023",False,23/24,€8.00m,"Loan fee:<br /><i class=""normaler-text"">€1.00m</i>"
2,195778,162,27,"Jun 30, 2023",False,22/23,€8.00m,End of loan
3,195778,27,162,"Jul 1, 2021",False,21/22,€6.00m,loan transfer
4,195778,33,27,"Jul 1, 2020",False,20/21,€9.50m,free transfer
5,195778,127,33,"Aug 27, 2015",False,15/16,€100k,€600k
6,195778,8312,127,"Jul 1, 2014",False,14/15,,
7,195778,32312,8312,"Jul 1, 2013",False,13/14,,
8,195778,35740,32312,"Jul 1, 2011",False,11/12,,
9,195778,53072,35740,"Jul 1, 2005",False,05/06,,free transfer
0,182891,162,520,"Jun 30, 2023",False,22/23,€1.00m,End of loan
1,182891,520,162,"Jul 20, 2022",False,22/23,€1.30m,loan transfer
2,182891,58,520,"Aug 11, 2020",False,20/21,€2.20m,€1.30m
3,182891,1184,58,"Jun 30, 2020",False,19/20,€2.80m,End of loan
4,182891,58,1184,"Jan 27, 2020",False,19/20,€3.50m,"Loan fee:<br /><i class=""normaler-text"">€550k</i>"
5,182891,347,58,"Jul 1, 2018",False,18/19,€2.50m,€2.20m
6,182891,2715,347,"Jun 30, 2015",False,14/15,€350k,End of loan
7,182891,347,2715,"Jul 1, 2014",False,14/15,€50k,loan transfer
8,182891,8179,347,"Jul 1, 2013",False,13/14,,
9,182891,10849,8179,"Jul 1, 2012",False,12/13,,
10,182891,46608,10849,"Jul 1, 2010",False,10/11,,
11,182891,42622,46608,"Jul 1, 2009",False,09/10,,
0,745341,9668,162,"Jul 1, 2023",False,23/24,€200k,
1,745341,9669,9668,"Jul 1, 2021",False,21/22,,
2,745341,45617,9669,"Jul 1, 2020",False,20/21,,
0,463603,162,631,"Jan 5, 2023",False,22/23,€40.00m,€38.00m
1,463603,9669,162,"Jul 1, 2018",False,18/19,,
2,463603,45617,9669,"Jul 1, 2017",False,17/18,,
0,386047,162,631,"Aug 4, 2023",False,23/24,€30.00m,€45.00m
1,386047,1421,162,"Aug 7, 2020",False,20/21,€13.50m,€13.00m
2,386047,11204,1421,"Jul 1, 2017",False,17/18,€100k,
3,386047,38673,11204,"Jul 2, 2016",False,16/17,€100k,free transfer
4,386047,20290,38673,"Jul 1, 2015",False,15/16,,
0,249730,1108,162,"Aug 24, 2019",False,19/20,€15.00m,€18.00m
1,249730,3277,1108,"Jul 7, 2017",False,17/18,€550k,€2.13m
2,249730,20747,3277,"Jul 1, 2012",False,12/13,,
0,344596,162,631,"Jun 30, 2023",False,22/23,€6.00m,End of loan
1,344596,631,162,"Aug 10, 2022",False,22/23,€8.00m,"Loan fee:<br /><i class=""normaler-text"">€1.00m</i>"
2,344596,720,631,"Jun 30, 2021",False,20/21,€10.00m,End of loan
3,344596,631,720,"Oct 6, 2020",False,20/21,€16.00m,"Loan fee:<br /><i class=""normaler-text"">€2.00m</i>"
4,344596,417,631,"Aug 27, 2020",False,20/21,€16.00m,free transfer
5,344596,8158,417,"Jul 1, 2016",False,16/17,,
6,344596,12763,8158,"Jul 1, 2015",False,15/16,,
0,569383,3524,162,"Jun 30, 2024",True,23/24,€7.00m,End of loan
1,569383,162,3524,"Feb 1, 2024",False,23/24,€7.00m,loan transfer
2,569383,1158,162,"Jan 31, 2023",False,22/23,€4.00m,End of loan
3,569383,162,1158,"Aug 16, 2022",False,22/23,€5.00m,loan transfer
4,569383,9668,162,"Jul 1, 2020",False,20/21,,
5,569383,9669,9668,"Jul 1, 2019",False,19/20,,
6,569383,45617,9669,"Jul 1, 2018",False,18/19,,
7,569383,90600,45617,"Jul 1, 2017",False,17/18,,free transfer
0,745181,9668,162,"Jul 1, 2022",False,22/23,€200k,
1,745181,9669,9668,"Jul 1, 2021",False,21/22,,
2,745181,45617,9669,"Jul 1, 2020",False,20/21,,
0,745202,162,595,"Oct 23, 2023",False,23/24,€300k,€500k
1,745202,9668,162,"Jul 1, 2023",False,23/24,€300k,
2,745202,9669,9668,"Jul 1, 2020",False,20/21,,
0,420064,13,162,"Aug 27, 2020",False,20/21,€1.20m,€8.00m
1,420064,210,13,"May 29, 2020",False,19/20,€1.20m,End of loan
2,420064,13,210,"Jan 22, 2020",False,19/20,€1.50m,"Loan fee:<br /><i class=""normaler-text"">€500k</i>"
3,420064,2462,13,"Dec 31, 2019",False,19/20,€1.50m,End of loan
4,420064,13,2462,"Jan 15, 2019",False,18/19,€800k,loan transfer
5,420064,3679,13,"Jan 1, 2019",False,18/19,€800k,
6,420064,309,3679,"Dec 31, 2018",False,18/19,€800k,End of loan
7,420064,3679,309,"Apr 2, 2018",False,17/18,€300k,loan transfer
8,420064,31506,3679,"Jul 1, 2016",False,16/17,,
9,420064,14701,31506,"Feb 2, 2016",False,15/16,,€300k
10,420064,9540,14701,"Jan 1, 2016",False,15/16,,
0,375137,3,162,"Jul 12, 2021",False,21/22,€7.00m,€6.50m
1,375137,438,3,"Jul 1, 2019",False,19/20,€50k,
2,375137,1461,438,"Jul 1, 2018",False,18/19,€50k,
3,375137,21048,1461,"Jul 1, 2016",False,16/17,,
4,375137,11880,21048,"Jul 1, 2015",False,15/16,,
5,375137,78249,11880,"Jul 1, 2012",False,12/13,,free transfer
0,789082,210,162,"Jan 1, 2022",False,21/22,€8.50m,€11.00m
1,789082,14704,210,"Jan 1, 2021",False,20/21,,
0,203746,162,826,"Sep 1, 2023",False,23/24,€7.00m,€3.50m
1,203746,969,162,"Aug 6, 2019",False,19/20,€8.00m,€8.00m
2,203746,290,969,"Jul 1, 2017",False,17/18,€900k,free transfer
3,203746,1290,290,"Jul 1, 2014",False,14/15,,free transfer
4,203746,8515,1290,"Jul 20, 2013",False,13/14,,free transfer
5,203746,16668,8515,"Jul 6, 2011",False,11/12,,free transfer
0,745177,9669,9668,"Jul 1, 2021",False,21/22,,
1,745177,45617,9669,"Jul 1, 2020",False,20/21,,
0,543382,409,162,"Aug 14, 2022",False,22/23,€27.00m,€15.00m
1,543382,37024,409,"Jul 1, 2019",False,19/20,€600k,
2,543382,4467,37024,"Jun 30, 2019",False,18/19,€600k,End of loan
3,543382,37024,4467,"Jan 8, 2019",False,18/19,€400k,loan transfer
4,543382,1956,37024,"Jan 29, 2018",False,17/18,,?
0,569598,667,162,"Jan 29, 2020",False,19/20,€6.00m,€15.00m
1,569598,7968,667,"Jul 1, 2018",False,18/19,,
2,569598,87140,7968,"Jul 1, 2017",False,17/18,,free transfer
0,535834,1096,162,"Jun 30, 2024",True,23/24,€5.00m,End of loan
1,535834,162,1096,"Feb 1, 2024",False,23/24,€6.00m,loan transfer
2,535834,9668,162,"Jul 1, 2020",False,20/21,,
3,535834,9669,9668,"Jul 1, 2019",False,19/20,,
4,535834,25005,9669,"Jul 1, 2018",False,18/19,,?
0,578872,221,10010,"Jan 11, 2024",False,23/24,€6.00m,€4.50m
1,578872,162,221,"Jul 16, 2023",False,23/24,€5.00m,€6.00m
2,578872,1041,162,"Aug 2, 2021",False,21/22,€4.50m,€11.00m
3,578872,3911,1041,"Jun 30, 2021",False,20/21,€4.50m,End of loan
4,578872,1041,3911,"Jan 12, 2021",False,20/21,€4.50m,loan transfer
5,578872,614,1041,"Jul 1, 2019",False,19/20,€1.00m,€8.00m
6,578872,221,614,"Jun 30, 2019",False,18/19,€1.00m,End of loan
7,578872,614,221,"Feb 7, 2019",False,18/19,€400k,loan transfer
8,578872,15002,614,"Jan 2, 2018",False,17/18,,
0,745178,9668,162,"Jul 1, 2023",False,23/24,€2.00m,
1,745178,9669,9668,"Jul 1, 2022",False,22/23,,
2,745178,45617,9669,"Jul 1, 2021",False,21/22,,
0,659518,520,162,"Jun 30, 2024",True,23/24,€3.00m,End of loan
1,659518,162,520,"Sep 1, 2023",False,23/24,€1.00m,loan transfer
2,659518,3911,162,"Jun 30, 2023",False,22/23,€1.00m,End of loan
3,659518,162,3911,"Jan 31, 2023",False,22/23,€500k,loan transfer
4,659518,9668,162,"Jul 1, 2022",False,22/23,€600k,
5,659518,9669,9668,"Jul 1, 2021",False,21/22,,
6,659518,45617,9669,"Jul 1, 2020",False,20/21,,
7,659518,62344,45617,"Nov 18, 2019",False,19/20,,free transfer
0,263918,2410,162,"Jul 27, 2018",False,18/19,€25.00m,€30.00m
1,263918,11755,2410,"Jul 1, 2015",False,15/16,€100k,
2,263918,14309,11755,"Jul 1, 2013",False,13/14,,
0,810895,9668,162,"Jan 1, 2023",False,22/23,€200k,
1,810895,9669,9668,"Jul 1, 2022",False,22/23,,
2,810895,45617,9669,"Jul 1, 2021",False,21/22,,
0,745200,9668,162,"Jul 1, 2022",False,22/23,€1.00m,
1,745200,9669,9668,"Jul 1, 2020",False,20/21,,
2,745200,45617,9669,"Jul 1, 2019",False,19/20,,
3,745200,40470,45617,"Jul 1, 2017",False,17/18,,free transfer
0,569389,162,417,"Aug 29, 2022",False,22/23,€20.00m,€22.00m
1,569389,750,162,"Jun 30, 2020",False,19/20,€2.70m,End of loan
2,569389,162,750,"Sep 17, 2019",False,19/20,€5.00m,loan transfer
3,569389,8154,162,"Jul 1, 2018",False,18/19,,free transfer
4,569389,7874,8154,"Jul 1, 2017",False,17/18,,
0,165793,31,162,"Jul 1, 2022",False,22/23,€12.00m,€15.00m
1,165793,180,31,"Jun 30, 2021",False,20/21,€12.00m,End of loan
2,165793,31,180,"Feb 1, 2021",False,20/21,€10.00m,loan transfer
3,165793,409,31,"Jan 1, 2020",False,19/20,€12.50m,€8.50m
4,165793,1022,409,"Jan 7, 2015",False,14/15,€1.25m,€800k
5,165793,25658,1022,"Feb 1, 2013",False,12/13,,
0,490426,2282,162,"Jan 21, 2021",False,20/21,€18.00m,€16.70m
1,490426,10217,2282,"Jan 3, 2018",False,17/18,€1.00m,€2.65m
2,490426,63376,10217,"Feb 26, 2017",False,16/17,,€50k
0,257448,162,683,"Jan 2, 2024",False,23/24,€2.50m,€3.00m
1,257448,13,162,"Jul 1, 2019",False,19/20,€28.00m,€30.00m
2,257448,162,13,"Jun 30, 2019",False,18/19,€28.00m,End of loan
3,257448,13,162,"Jan 27, 2019",False,18/19,€20.00m,loan transfer
4,257448,336,13,"Jul 25, 2018",False,18/19,€35.00m,€22.00m
5,257448,10949,336,"Jul 1, 2015",False,15/16,€800k,
6,257448,10283,10949,"Jul 1, 2014",False,14/15,,
7,257448,48365,10283,"Jul 1, 2012",False,12/13,,
0,237662,18,162,"Jul 15, 2022",False,22/23,€15.00m,€12.50m
1,237662,33,18,"Jul 1, 2019",False,19/20,€14.00m,€11.00m
2,237662,26,33,"Jul 1, 2016",False,16/17,€20.00m,€26.50m
3,237662,5299,26,"Jul 1, 2014",False,14/15,€100k,
4,237662,14322,5299,"Jan 1, 2014",False,13/14,,
5,237662,32336,14322,"Jul 1, 2013",False,13/14,,
6,237662,42366,32336,"Jul 1, 2012",False,12/13,,
7,237662,24775,42366,"Jul 1, 2010",False,10/11,,free transfer
8,237662,99190,24775,"Jul 1, 2008",False,08/09,,free transfer
0,146854,368,162,"Aug 14, 2019",False,19/20,€40.00m,€40.00m
1,146854,415,368,"Jul 30, 2016",False,16/17,€9.00m,€9.50m
2,146854,9371,415,"Oct 15, 2010",False,10/11,€150k,
3,146854,38643,9371,"Jul 1, 2010",False,10/11,,free transfer
4,146854,23365,38643,"Jul 1, 2009",False,09/10,,free transfer
0,82009,162,89,"Aug 17, 2023",False,23/24,€8.00m,€4.00m
1,82009,15,162,"Sep 2, 2020",False,20/21,€28.00m,€11.00m
2,82009,533,15,"Jul 1, 2016",False,16/17,€17.00m,€20.00m
3,82009,72,533,"Jun 30, 2012",False,11/12,€3.50m,End of loan
4,82009,533,72,"Jan 14, 2011",False,10/11,€350k,loan transfer
5,82009,72,533,"Jan 13, 2011",False,10/11,€350k,€700k
6,82009,2510,72,"Jul 1, 2010",False,10/11,,
7,82009,21083,2510,"Jul 1, 2009",False,09/10,,
8,82009,39442,21083,"Jul 1, 2007",False,07/08,,free transfer
9,82009,34376,39442,"Jul 1, 2006",False,06/07,,free transfer
10,82009,70675,34376,"Jul 1, 2005",False,05/06,,free transfer
0,124901,1147,7124,"Jul 1, 2023",False,23/24,€500k,free transfer
1,124901,2969,1147,"Jul 1, 2018",False,18/19,€700k,free transfer
2,124901,14171,2969,"Jul 1, 2016",False,16/17,€1.25m,?
3,124901,3161,14171,"Jul 1, 2014",False,14/15,€500k,€250k
4,124901,18008,3161,"Jul 1, 2009",False,09/10,,
0,331977,8305,1147,"Jul 1, 2018",False,18/19,€150k,
1,331977,10884,8305,"Jul 1, 2014",False,14/15,,
0,855050,26871,1147,"Jun 30, 2024",True,23/24,€100k,End of loan
1,855050,1147,26871,"Mar 11, 2024",False,23/24,€100k,loan transfer
2,855050,10884,1147,"Jul 1, 2021",False,21/22,,
0,388795,1147,22381,"Aug 17, 2023",False,23/24,€2.50m,€600k
1,388795,35012,1147,"Jul 1, 2021",False,21/22,€1.00m,free transfer
2,388795,347,35012,"Jul 1, 2019",False,19/20,€250k,free transfer
3,388795,18633,347,"Jun 30, 2019",False,18/19,€250k,End of loan
4,388795,347,18633,"Jul 1, 2018",False,18/19,€250k,loan transfer
5,388795,11273,347,"Jun 30, 2018",False,17/18,€250k,End of loan
6,388795,347,11273,"Aug 31, 2017",False,17/18,€250k,loan transfer
7,388795,10838,347,"Jun 30, 2017",False,16/17,€250k,End of loan
8,388795,347,10838,"Aug 4, 2016",False,16/17,€100k,loan transfer
9,388795,8179,347,"Aug 10, 2015",False,15/16,,
0,569388,969,1147,"Jul 1, 2022",False,22/23,€1.50m,free transfer
1,569388,1147,969,"Jun 30, 2022",False,21/22,€1.50m,End of loan
2,569388,969,1147,"Jul 1, 2021",False,21/22,€450k,loan transfer
3,569388,6572,969,"Jul 1, 2019",False,19/20,,
0,413245,1147,810,"Aug 8, 2023",False,23/24,€600k,free transfer
1,413245,738,1147,"Jul 26, 2022",False,22/23,€800k,€300k
2,413245,1290,738,"Jul 1, 2018",False,18/19,€50k,€800k
3,413245,1161,1290,"Jul 1, 2017",False,17/18,€50k,free transfer
4,413245,1290,1161,"Jun 30, 2017",False,16/17,€50k,End of loan
5,413245,1161,1290,"Jan 20, 2017",False,16/17,€50k,loan transfer
6,413245,15585,1161,"Jul 1, 2016",False,16/17,,
7,413245,12761,15585,"Jul 1, 2015",False,15/16,,free transfer
0,44421,3524,1147,"Jul 1, 2017",False,17/18,€500k,free transfer
1,44421,895,3524,"Jul 1, 2011",False,11/12,,free transfer
2,44421,1397,895,"Jul 1, 2010",False,10/11,,free transfer
3,44421,1010,1397,"Jan 23, 2009",False,08/09,,free transfer
4,44421,4295,1010,"Oct 14, 2007",False,07/08,,End of loan
5,44421,1010,4295,"Sep 14, 2007",False,07/08,,loan transfer
6,44421,2067,1010,"Jan 31, 2007",False,06/07,,free transfer
7,44421,13331,2067,"Jul 1, 2006",False,06/07,,
0,989817,102571,8305,"Jul 1, 2022",False,22/23,,
1,989817,100159,102571,"Jul 1, 2020",False,20/21,,
2,989817,109408,100159,"Jul 1, 2015",False,15/16,,free transfer
0,375881,1147,447,"Jul 12, 2023",False,23/24,€1.50m,free transfer
1,375881,595,1147,"Jul 1, 2018",False,18/19,€100k,free transfer
2,375881,9652,595,"Jul 1, 2017",False,17/18,€100k,
3,375881,24973,9652,"Jan 1, 2015",False,14/15,,free transfer
0,274484,1041,54189,"Aug 28, 2023",False,23/24,€1.50m,free transfer
1,274484,1147,1041,"Jun 30, 2023",False,22/23,€1.50m,End of loan
2,274484,1041,1147,"Aug 30, 2022",False,22/23,€2.00m,loan transfer
3,274484,1095,1041,"Jun 30, 2022",False,21/22,€2.00m,End of loan
4,274484,1041,1095,"Aug 3, 2021",False,21/22,€1.60m,loan transfer
5,274484,7775,1041,"Jun 30, 2021",False,20/21,€1.60m,End of loan
6,274484,1041,7775,"Feb 1, 2021",False,20/21,€2.00m,loan transfer
7,274484,1531,1041,"Jan 31, 2021",False,20/21,€2.00m,End of loan
8,274484,1041,1531,"Sep 29, 2020",False,20/21,€6.50m,loan transfer
9,274484,1082,1041,"Jul 3, 2019",False,19/20,€5.00m,€9.00m
10,274484,1421,1082,"Jan 4, 2018",False,17/18,€150k,End of loan
11,274484,1082,1421,"Jul 1, 2017",False,17/18,€150k,loan transfer
12,274484,12765,1082,"Jan 27, 2015",False,14/15,,
13,274484,43447,12765,"Jul 1, 2013",False,13/14,,free transfer
14,274484,45714,43447,"Jul 1, 2011",False,11/12,,free transfer
0,178540,1147,515,"Jul 1, 2023",False,23/24,€150k,
1,178540,515,1147,"Oct 12, 2021",False,21/22,€450k,
2,178540,1175,515,"Jul 1, 2021",False,21/22,€450k,
3,178540,1162,1175,"Jan 1, 2019",False,18/19,€700k,free transfer
4,178540,1175,1162,"Jun 30, 2018",False,17/18,€700k,End of loan
5,178540,1162,1175,"Jul 24, 2017",False,17/18,€600k,loan transfer
6,178540,995,1162,"Jul 1, 2015",False,15/16,€1.00m,€50k
7,178540,8728,995,"Jan 22, 2012",False,11/12,€150k,End of loan
8,178540,995,8728,"Dec 2, 2011",False,11/12,€150k,loan transfer
9,178540,10850,995,"Jul 1, 2011",False,11/12,,
0,726698,10884,8305,"Jul 1, 2022",False,22/23,,
1,726698,102571,10884,"Jul 1, 2021",False,21/22,,
2,726698,100159,102571,"Jul 1, 2019",False,19/20,,
0,172153,515,123,"Nov 22, 2023",False,23/24,€250k,
1,172153,1147,515,"Sep 2, 2023",False,23/24,€250k,
2,172153,1064,1147,"Jul 1, 2022",False,22/23,€300k,free transfer
3,172153,1416,1064,"Feb 3, 2022",False,21/22,€650k,?
4,172153,2969,1416,"Aug 21, 2020",False,20/21,€725k,?
5,172153,750,2969,"Jul 1, 2018",False,18/19,€900k,free transfer
6,172153,2972,750,"Jul 1, 2016",False,16/17,€300k,free transfer
7,172153,8705,2972,"Jul 1, 2013",False,13/14,,free transfer
8,172153,1564,8705,"Jul 1, 2011",False,11/12,,free transfer
9,172153,619,1564,"Jul 1, 2010",False,10/11,,free transfer
0,57482,2672,1147,"Jul 1, 2018",False,18/19,€400k,free transfer
1,57482,515,2672,"Jan 8, 2017",False,16/17,€450k,
2,57482,2079,515,"Jul 2, 2016",False,16/17,€450k,
3,57482,5220,2079,"Jul 29, 2015",False,15/16,€500k,free transfer
4,57482,1416,5220,"Jul 14, 2014",False,14/15,,free transfer
5,57482,1377,1416,"Jul 1, 2013",False,13/14,,free transfer
6,57482,738,1377,"Jul 1, 2011",False,11/12,,free transfer
7,57482,2067,738,"Jun 30, 2011",False,10/11,,End of loan
8,57482,738,2067,"Jul 1, 2010",False,10/11,€200k,loan transfer
9,57482,15439,738,"Jul 1, 2007",False,07/08,,
0,1004681,10884,1147,"May 15, 2023",False,22/23,,
0,989826,8305,1147,"Jul 1, 2023",False,23/24,€150k,
1,989826,10884,8305,"Jul 1, 2022",False,22/23,,
2,989826,96115,10884,"Jul 1, 2021",False,21/22,,free transfer
